ESPAÑA;Alacant;ORIHUELA;AVENIDA;DE TEODOMIRO;;3300
ESPAÑA;Alacant;ORIHUELA;AVENIDA;DEL MAR;;3189
ESPAÑA;Alacant;ORIHUELA;CALLE;DEL ROLLO;;3300
ESPAÑA;Alacant;ORIHUELA;CALLE;DOCTOR GARCIA ROGEL;;
ESPAÑA;Alacant;ORIHUELA;CALLE;DOCTOR SARGET;;3300
ESPAÑA;Alacant;ORIHUELA;CALLE;DREAM HILLS;;3189
ESPAÑA;Alacant;ORIHUELA;CALLE;DUQUE TAMAMES;;3300
ESPAÑA;Alacant;ORIHUELA;CARRIL;EBRO;;3189
ESPAÑA;Alacant;ORIHUELA;URBANIZACIÓN;EL CID II;;3189
ESPAÑA;Alacant;ORIHUELA;CALLE;EXTREMADURA;;3300
ESPAÑA;Alacant;ORIHUELA;CARRIL;FLORES II;;3189
ESPAÑA;Alacant;ORIHUELA;CALLE;FRANCISCO DE QUEVEDO;;3189
ESPAÑA;Alacant;ORIHUELA;CALLE;FRANCISCO RIVERA PAQUIRRI;;3300
ESPAÑA;Alacant;ORIHUELA;CALLE;FRANCISCO TORMO DE HARO;;3300
ESPAÑA;Alacant;ORIHUELA;CARRIL;GENOVA;;3189
ESPAÑA;Alacant;ORIHUELA;CALLE;GERARDO DIEGO;;3189
ESPAÑA;Alacant;ORIHUELA;CALLE;GUADALQUIVIR;;3189
ESPAÑA;Alacant;ORIHUELA;CALLE;ISLA CONEJERA;;3189
ESPAÑA;Alacant;ORIHUELA;CALLE;ISLA DRAGONERA;;3189
ESPAÑA;Alacant;ORIHUELA;CALLE;ISLA FORMENTERA;;3189
ESPAÑA;Alacant;ORIHUELA;CALLE;JAMES HILL;;3189
ESPAÑA;Alacant;ORIHUELA;CALLE;JOSE ANTONIO;;3300
ESPAÑA;Alacant;ORIHUELA;CALLE;LA HUERTA;;3300
ESPAÑA;Alacant;ORIHUELA;CALLE;LA PARRA;;3312
ESPAÑA;Alacant;ORIHUELA;CALLE;LA PAZ;;3314
ESPAÑA;Alacant;ORIHUELA;CALLE;LAS CAPILLAS;;3300
ESPAÑA;Alacant;ORIHUELA;CALLE;LIMON;;3300
ESPAÑA;Alacant;ORIHUELA;CALLE;LOACES;;3300
ESPAÑA;Alacant;ORIHUELA;CALLE;LOS ANGELES;;3189
ESPAÑA;Alacant;ORIHUELA;CALLE;LUIS BARCALA;;3000
ESPAÑA;Alacant;ORIHUELA;CALLE;MATAMOROS;;3300
ESPAÑA;Alacant;ORIHUELA;CALLE;MEDICO TEMISTODES ALMAGRO;;3300
ESPAÑA;Alacant;ORIHUELA;CALLE;MIRADOR;;3189
ESPAÑA;Alacant;ORIHUELA;CALLE;MOLINO BLANCO II;;3189
ESPAÑA;Alacant;ORIHUELA;CARRETERA;MURCIA-Alacant;;3300
ESPAÑA;Alacant;ORIHUELA;PLAZA;NUEVA;;3300
ESPAÑA;Alacant;ORIHUELA;CALLE;OBISPO ROCAMORA;;3300
ESPAÑA;Alacant;ORIHUELA;CALLE;OCARASA;;3300
ESPAÑA;Alacant;ORIHUELA;CALLE;ORIHOLANOS ASUENTES;;3300
ESPAÑA;Alacant;ORIHUELA;CARRIL;ORIHUELA A BENIEL KM 5-;;3312
ESPAÑA;Alacant;ORIHUELA;CALLE;ORIOLANOS AUSENTES;;3300
ESPAÑA;Alacant;ORIHUELA;CALLE;país valenciano;;
ESPAÑA;Alacant;ORIHUELA;CALLE;PD/ MOLINS-ARROBA DEL SOTO;;3310
ESPAÑA;Alacant;ORIHUELA;CALLE;PEPE BALDO;;3300
ESPAÑA;Alacant;ORIHUELA;CALLE;PINTOR AGRASOT;;3300
ESPAÑA;Alacant;ORIHUELA;CALLE;PINTOR FERNANDO FENOLL;;3300
ESPAÑA;Alacant;ORIHUELA;CALLE;PLAYA FLAMENCA II;;3189
ESPAÑA;Alacant;ORIHUELA;PASEO;POLIGONO INDUSTRIAL;;3300
ESPAÑA;Alacant;ORIHUELA;AVENIDA;PRINCIPE DE ASTURIAS;;3300
ESPAÑA;Alacant;ORIHUELA;CALLE;PROL. RONDA STO.DOMI.;;3300
ESPAÑA;Alacant;ORIHUELA;CALLE;PUNTA GLEA;;3189
ESPAÑA;Alacant;ORIHUELA;CALLE;PZA DEL CARMEN;;3300
ESPAÑA;Alacant;ORIHUELA;CALLE;PZA. GENERALISIMO;;3300
ESPAÑA;Alacant;ORIHUELA;CALLE;RAIGUERO DE LEVANTE;;3311
ESPAÑA;Alacant;ORIHUELA;CALLE;RE LA PRADERA;;3189
ESPAÑA;Alacant;ORIHUELA;CALLE;REGIA BAHIA;;3189
ESPAÑA;Alacant;ORIHUELA;CALLE;REYES CATOLICOS;;3300
ESPAÑA;Alacant;ORIHUELA;CALLE;RIO SEGURA;;3312
ESPAÑA;Alacant;ORIHUELA;CALLE;RUFINO GEA;;3300
ESPAÑA;Alacant;ORIHUELA;CALLE;S.ANTº EDF.Alacant;;3189
ESPAÑA;Alacant;ORIHUELA;CALLE;SAN GREGORIO;;3300
ESPAÑA;Alacant;ORIHUELA;CALLE;SAN JUAN;;3189
ESPAÑA;Alacant;ORIHUELA;CALLE;SAN JUAN;;3300
ESPAÑA;Alacant;ORIHUELA;CALLE;SAN PASCUAL;;3300
ESPAÑA;Alacant;ORIHUELA;PLAZA;SANTA EULALIA;;3300
ESPAÑA;Alacant;ORIHUELA;CARRIL;SEVILLA I;;3191
ESPAÑA;Alacant;ORIHUELA;CARRIL;SEVILLA III;;3191
ESPAÑA;Alacant;ORIHUELA;CALLE;SOL;;
ESPAÑA;Alacant;ORIHUELA;PLAZA;TENIENTE LINARES;;3300
ESPAÑA;Alacant;ORIHUELA;AVENIDA;TEODOMIRO;;
ESPAÑA;Alacant;ORIHUELA;AVENIDA;TEODOMIRO;;3300
ESPAÑA;Alacant;ORIHUELA;CALLE;TETUAN;;3300
ESPAÑA;Alacant;ORIHUELA;CALLE;TETUAN;;3311
ESPAÑA;Alacant;ORIHUELA;CARRIL;THADER;;3189
ESPAÑA;Alacant;ORIHUELA;CARRETERA;TIRO PICHON;;
ESPAÑA;Alacant;ORIHUELA;CALLE;VALENCIA;;3300
ESPAÑA;Alacant;ORIHUELA;CALLE;VENECIA;;3311
ESPAÑA;Alacant;ORIHUELA;CALLE;VILLA ROSA II;;3189
ESPAÑA;Alacant;ORIHUELA;CALLE;VIRGEN DE BELEN;;3300
ESPAÑA;Alacant;ORIHUELA;CALLE;VISTAMAR;;3191
ESPAÑA;Alacant;PETREL;CALLE;AV MADRID;;3610
ESPAÑA;Alacant;PILAR DE LA HORADADA;CALLE;AV COSTA BLANCA;;3190
ESPAÑA;Alacant;PILAR DE LA HORADADA;AVENIDA;COSTA BLANCA;;3191
ESPAÑA;Alacant;PILAR DE LA HORADADA;AVENIDA;DE EUROPA;;3190
ESPAÑA;Alacant;PILAR DE LA HORADADA;CALLE;DEL MAR;;3190
ESPAÑA;Alacant;PILAR DE LA HORADADA;CALLE;DENIA;;3190
ESPAÑA;Alacant;PILAR DE LA HORADADA;CALLE;MARQUES DE PEÑACERRADA;;3190
ESPAÑA;Alacant;PILAR DE LA HORADADA;CALLE;MAYOR;;3190
ESPAÑA;Alacant;PILAR DE LA HORADADA;CARRETERA;ORIHUELA;;3190
ESPAÑA;Alacant;RAFAL;AVENIDA;DE LA LIBERTAD;;3369
ESPAÑA;Alacant;RAFAL;CALLE;JUAN RAMON JIMENEZ;;3369
ESPAÑA;Alacant;RAFOL DE ALMUNIA;CALLE;MAYOR;;3769
ESPAÑA;Alacant;REDOVAN;CALLE;JUAN CARLOS FERRERO;;
ESPAÑA;Alacant;REDOVAN;AVENIDA;ORIHUELA;;3370
ESPAÑA;Alacant;REDOVAN;CALLE;PASCUAL MARTINEZ;;3370
ESPAÑA;Alacant;REDOVAN;CALLE;PROLONGACION BARRANCO ROVIRA;;3370
ESPAÑA;Alacant;REDOVAN;CALLE;RUIZ PICASSO;;3370
ESPAÑA;Alacant;REDOVAN;CALLE;VICARIO MANRESA;;3370
ESPAÑA;Alacant;SAN ISIDRO;POLIGONO;LA GRANADINA;;3349
ESPAÑA;Alacant;SAN ISIDRO;CALLE;NUMERO 3;;3349
ESPAÑA;Alacant;SAN JUAN;CALLE;AV LOCUTOR VICENTE HIPOLITO;;3540
ESPAÑA;Alacant;SAN JUAN;AVENIDA;COSTA BLANCA;;3540
ESPAÑA;Alacant;SAN JUAN;AVENIDA;DE BENIDORM;;3550
ESPAÑA;Alacant;SAN JUAN;CALLE;LA FONT;;3550
ESPAÑA;Alacant;SAN MIGUEL DE SALINAS;CALLE;SANTA TERESA;;3193
ESPAÑA;Alacant;SAN VICENTE DEL RASPEIG;CARRETERA;Alacant;;3690
ESPAÑA;Alacant;SAN VICENTE DEL RASPEIG;CALLE;DENIA;;3690
ESPAÑA;Alacant;SAN VICENTE DEL RASPEIG;CALLE;SAN PASCUAL;;3690
ESPAÑA;Alacant;SANTA POLA;AVENIDA;ARMADA ESPAÑOLA;;3130
ESPAÑA;Alacant;SANTA POLA;CALLE;ELCHE;;3130
ESPAÑA;Alacant;SANTA POLA;AVENIDA;ESCANDINAVIA;;3130
ESPAÑA;Alacant;SANTA POLA;CALLE;TOLEDO;;3130
ESPAÑA;Alacant;SANTA POLA;CALLE;VIRGEN DE LORETO;;3130
ESPAÑA;Alacant;TORRELLANOS;CALLE;SEVERO OCHOA;;3203
ESPAÑA;Alacant;TORREVIEJA;CALLE;APOLO;;3180
ESPAÑA;Alacant;TORREVIEJA;CALLE;AV. DIEGO RAMIREZ;;3180
ESPAÑA;Alacant;TORREVIEJA;AVENIDA;BELGICA;;3188
ESPAÑA;Alacant;TORREVIEJA;CALLE;BERGANTIN;;3182
ESPAÑA;Alacant;TORREVIEJA;CALLE;CALA LA ZORRA;;3183
ESPAÑA;Alacant;TORREVIEJA;CALLE;CIBELES;;3183
ESPAÑA;Alacant;TORREVIEJA;CALLE;CORBETA;;3182
ESPAÑA;Alacant;TORREVIEJA;AVENIDA;DESIDERIO RODRIGUEZ;;3180
ESPAÑA;Alacant;TORREVIEJA;CALLE;EMILIO CASTELAR;;3186
ESPAÑA;Alacant;TORREVIEJA;CALLE;FELIX RODRIGUEZ;;3182
ESPAÑA;Alacant;TORREVIEJA;CALLE;GERMANIAS;;3186
ESPAÑA;Alacant;TORREVIEJA;AVENIDA;GREGORIO MARAÑON;;3181
ESPAÑA;Alacant;TORREVIEJA;AVENIDA;GREGORIO MARAÑON;;3185
ESPAÑA;Alacant;TORREVIEJA;CALLE;GUMERSINDO;;3182
ESPAÑA;Alacant;TORREVIEJA;CALLE;HALCÓN;;3184
ESPAÑA;Alacant;TORREVIEJA;AVENIDA;INGLATERRA;;3188
ESPAÑA;Alacant;TORREVIEJA;CALLE;JOAQUIN CHAPAPRIETA;;3181
ESPAÑA;Alacant;TORREVIEJA;CALLE;JUAN APARICIO;;3180
ESPAÑA;Alacant;TORREVIEJA;CALLE;LA SAL;;3182
ESPAÑA;Alacant;TORREVIEJA;AVENIDA;LIBERTAD;;3181
ESPAÑA;Alacant;TORREVIEJA;CALLE;LOMAS C/S.SEBASTIAN;;3188
ESPAÑA;Alacant;TORREVIEJA;PASEO;LOS CONQUISTADORES;;3185
ESPAÑA;Alacant;TORREVIEJA;CALLE;MARIA GIL VALLEJOS;;3182
ESPAÑA;Alacant;TORREVIEJA;CALLE;MARIA PARODI;;3181
ESPAÑA;Alacant;TORREVIEJA;AVENIDA;MARINEROS;;3182
ESPAÑA;Alacant;TORREVIEJA;CALLE;MONTESINOS;;3185
ESPAÑA;Alacant;TORREVIEJA;CALLE;MORIONES;;3182
ESPAÑA;Alacant;TORREVIEJA;CALLE;NAVEGANTES;;3182
ESPAÑA;Alacant;TORREVIEJA;CALLE;NORUEGA;;3183
ESPAÑA;Alacant;TORREVIEJA;CALLE;ORIHUELA;;3181
ESPAÑA;Alacant;TORREVIEJA;AVENIDA;PARIS;;3183
ESPAÑA;Alacant;TORREVIEJA;CALLE;PEDRO LORCA;;3182
ESPAÑA;Alacant;TORREVIEJA;CALLE;PILAR HORADADA;;3185
ESPAÑA;Alacant;TORREVIEJA;CALLE;R.DEL MAR C/ARRECIFE;;3185
